time,SMA
2017-10-05,37.3955
2017-10-04,37.1960
2017-10-03,37.0170
2017-10-02,36.7990
2017-09-29,36.6015
2017-09-28,36.4510
2017-09-27,36.3040
2017-09-26,36.1635
2017-09-25,36.0225
2017-09-22,35.8980
2017-09-21,35.7745
2017-09-20,35.6475
2017-09-19,35.5265
2017-09-18,35.4110
2017-09-15,35.3115
2017-09-14,35.2200
2017-09-13,35.1865
2017-09-12,35.1700
2017-09-11,35.1825
2017-09-08,35.1875
2017-09-07,35.2350
2017-09-06,35.2875
2017-09-05,35.3200
2017-09-01,35.3905
2017-08-31,35.4510
2017-08-30,35.5220
2017-08-29,35.6095
2017-08-28,35.6945
2017-08-25,35.7355
2017-08-24,35.7675
2017-08-23,35.7805
2017-08-22,35.7850
2017-08-21,35.7860
2017-08-18,35.7650
2017-08-17,35.7510
2017-08-16,35.7300
2017-08-15,35.6675
2017-08-14,35.5940
2017-08-11,35.5005
2017-08-10,35.4410
2017-08-09,35.3460
2017-08-08,35.2290
2017-08-07,35.1045
2017-08-04,34.9655
2017-08-03,34.8445
2017-08-02,34.7015
2017-08-01,34.5865
2017-07-31,34.4380
2017-07-28,34.3515
2017-07-27,34.2630
2017-07-26,34.2245
2017-07-25,34.1695
2017-07-24,34.1395
2017-07-21,34.1240
2017-07-20,34.1055
2017-07-19,34.0970
2017-07-18,34.1120
2017-07-17,34.1610
2017-07-14,34.1980
2017-07-13,34.2295
2017-07-12,34.2940
2017-07-11,34.3755
2017-07-10,34.4660
2017-07-07,34.5690
2017-07-06,34.6990
2017-07-05,34.8305
2017-07-03,34.9200
2017-06-30,35.0640
2017-06-29,35.1930
2017-06-28,35.3220
2017-06-27,35.4175
2017-06-26,35.5440
2017-06-23,35.6535
2017-06-22,35.7570
2017-06-21,35.8450
2017-06-20,35.9090
2017-06-19,35.9545
2017-06-16,35.9490
2017-06-15,35.9495
2017-06-14,35.9360
2017-06-13,35.9505
2017-06-12,35.9380
2017-06-09,35.9280
2017-06-08,35.9270
2017-06-07,35.9035
2017-06-06,35.9090
2017-06-05,35.9295
2017-06-02,35.9535
2017-06-01,35.9800
2017-05-31,36.0230
2017-05-30,36.0660
2017-05-26,36.0725
2017-05-25,36.0670
2017-05-24,36.1255
2017-05-23,36.1660
2017-05-22,36.2165
2017-05-19,36.2655
2017-05-18,36.3115
2017-05-17,36.3595
2017-05-16,36.4030
2017-05-15,36.4003
2017-05-12,36.3928
2017-05-11,36.3788
2017-05-10,36.3758
2017-05-09,36.3623
2017-05-08,36.3338
2017-05-05,36.3083
2017-05-04,36.2688
2017-05-03,36.2373
2017-05-02,36.2023
2017-05-01,36.1618
