time,MACD,MACD_Hist,MACD_Signal
2018-08-17,-0.4442,0.4608,-0.9050
2018-08-16,-0.4571,0.4758,-0.9329
2018-08-15,-0.4539,0.5079,-0.9617
2018-08-14,-0.4883,0.5042,-0.9925
2018-08-13,-0.5254,0.4977,-1.0231
2018-08-10,-0.5404,0.5129,-1.0532
2018-08-09,-0.5335,0.5508,-1.0843
2018-08-08,-0.5585,0.5592,-1.1177
2018-08-07,-0.5748,0.5768,-1.1516
2018-08-06,-0.5927,0.5939,-1.1866
2018-08-03,-0.6238,0.5987,-1.2225
2018-08-02,-0.6576,0.6012,-1.2588
2018-08-01,-0.6934,0.6019,-1.2953
2018-07-31,-0.7479,0.5839,-1.3318
2018-07-30,-0.8044,0.5627,-1.3671
2018-07-27,-0.8950,0.5062,-1.4012
2018-07-26,-1.0073,0.4246,-1.4319
2018-07-25,-1.1414,0.3162,-1.4577
2018-07-24,-1.1967,0.2802,-1.4768
2018-07-23,-1.2631,0.2307,-1.4938
2018-07-20,-1.3046,0.2032,-1.5078
2018-07-19,-1.3614,0.1587,-1.5201
2018-07-18,-1.4312,0.0985,-1.5297
2018-07-17,-1.4952,0.0405,-1.5357
2018-07-16,-1.6036,-0.0655,-1.5381
2018-07-13,-1.7021,-0.1679,-1.5342
2018-07-12,-1.7607,-0.2367,-1.5240
2018-07-11,-1.8028,-0.2932,-1.5097
2018-07-10,-1.8133,-0.3214,-1.4919
2018-07-06,-1.8461,-0.3737,-1.4724
2018-07-05,-1.8679,-0.4182,-1.4498
2018-07-04,-1.9166,-0.4922,-1.4244
2018-07-03,-1.9371,-0.5425,-1.3946
2018-07-02,-1.9530,-0.5913,-1.3617
2018-06-29,-1.9693,-0.6435,-1.3259
2018-06-28,-1.9658,-0.6790,-1.2869
2018-06-27,-1.9578,-0.7121,-1.2457
2018-06-26,-1.9357,-0.7332,-1.2026
2018-06-25,-1.9170,-0.7588,-1.1581
2018-06-22,-1.9011,-0.7890,-1.1121
2018-06-21,-1.8703,-0.8060,-1.0643
2018-06-20,-1.8251,-0.8096,-1.0155
2018-06-19,-1.8062,-0.8398,-0.9664
2018-06-18,-1.8030,-0.8875,-0.9155
2018-06-15,-1.7679,-0.9062,-0.8617
2018-06-14,-1.7385,-0.9317,-0.8068
2018-06-13,-1.7186,-0.9683,-0.7503
2018-06-12,-1.6683,-0.9767,-0.6916
2018-06-11,-1.6208,-0.9883,-0.6325
2018-06-08,-1.5706,-0.9981,-0.5726
2018-06-07,-1.5043,-0.9922,-0.5121
2018-06-06,-1.4338,-0.9819,-0.4519
2018-06-05,-1.3908,-0.9984,-0.3924
2018-06-04,-1.3585,-1.0266,-0.3319
2018-06-01,-1.3434,-1.0737,-0.2697
2018-05-30,-1.3115,-1.1069,-0.2046
2018-05-29,-1.2459,-1.1083,-0.1375
2018-05-28,-1.1558,-1.0854,-0.0704
2018-05-25,-1.0641,-1.0595,-0.0046
2018-05-24,-0.9929,-1.0525,0.0596
2018-05-23,-0.9236,-1.0470,0.1234
2018-05-22,-0.8130,-0.9999,0.1869
2018-05-21,-0.6920,-0.9394,0.2475
2018-05-18,-0.5640,-0.8684,0.3044
2018-05-17,-0.4460,-0.8031,0.3570
2018-05-16,-0.3525,-0.7582,0.4057
2018-05-15,-0.2837,-0.7354,0.4517
2018-05-14,-0.1984,-0.6946,0.4962
2018-05-11,-0.1231,-0.6614,0.5383
2018-05-10,-0.0492,-0.6276,0.5784
2018-05-09,0.0413,-0.5751,0.6164
2018-05-08,0.1352,-0.5161,0.6513
2018-05-07,0.1920,-0.4906,0.6826
2018-05-04,0.2667,-0.4456,0.7123
2018-05-03,0.3367,-0.4026,0.7393
2018-05-02,0.4068,-0.3569,0.7637
2018-04-30,0.4797,-0.3056,0.7853
2018-04-27,0.4984,-0.3055,0.8039
2018-04-26,0.5328,-0.2896,0.8224
2018-04-25,0.5581,-0.2818,0.8399
2018-04-24,0.5990,-0.2580,0.8570
2018-04-23,0.6306,-0.2421,0.8726
2018-04-20,0.6514,-0.2360,0.8873
2018-04-19,0.6750,-0.2266,0.9016
2018-04-18,0.6933,-0.2221,0.9153
2018-04-17,0.7264,-0.2024,0.9288
2018-04-16,0.7855,-0.1556,0.9411
2018-04-13,0.8636,-0.0869,0.9505
2018-04-12,0.9239,-0.0319,0.9558
2018-04-11,0.9874,0.0297,0.9577
2018-04-10,1.0031,0.0472,0.9559
2018-04-09,1.0227,0.0696,0.9530
2018-04-06,1.0910,0.1422,0.9488
2018-04-05,1.1701,0.2299,0.9402
2018-04-04,1.1820,0.2557,0.9263
2018-04-03,1.1761,0.2653,0.9108
2018-04-02,1.1641,0.2694,0.8947
2018-03-29,1.1801,0.3017,0.8784
2018-03-28,1.1731,0.3130,0.8601
2018-03-27,1.1850,0.3439,0.8411
2018-03-26,1.1928,0.3725,0.8203
2018-03-23,1.1820,0.3843,0.7977
2018-03-22,1.1732,0.3988,0.7744
2018-03-21,1.1501,0.3999,0.7502
2018-03-20,1.1310,0.4050,0.7260
2018-03-19,1.1242,0.4228,0.7014
2018-03-16,1.1028,0.4270,0.6758
2018-03-15,1.0916,0.4416,0.6499
2018-03-14,1.0486,0.4254,0.6232
