time,SMA
2016-12-16,113.3390
2016-12-15,112.8410
2016-12-14,112.4060
2016-12-13,112.0560
2016-12-12,111.5145
2016-12-09,110.9890
2016-12-08,110.5880
2016-12-07,110.2115
2016-12-06,109.8540
2016-12-05,109.5585
2016-12-02,109.1350
2016-12-01,108.7545
2016-11-30,108.3595
2016-11-29,108.1055
2016-11-28,107.8760
2016-11-25,107.5420
2016-11-23,106.9880
2016-11-22,106.4975
2016-11-21,106.0050
2016-11-18,105.5290
2016-11-17,105.1340
2016-11-16,104.8215
2016-11-15,104.5175
2016-11-14,104.1590
2016-11-11,103.8975
2016-11-10,103.6195
2016-11-09,103.2695
2016-11-08,102.9950
2016-11-07,102.7825
2016-11-04,102.6390
2016-11-03,102.5135
2016-11-02,102.3530
2016-11-01,102.1950
2016-10-31,101.9345
2016-10-28,101.8195
2016-10-27,101.7745
2016-10-26,101.8420
2016-10-25,101.8900
2016-10-24,101.8005
2016-10-21,101.7065
2016-10-20,101.6025
2016-10-19,101.5080
2016-10-18,101.3760
2016-10-17,101.1715
2016-10-14,101.0055
2016-10-13,100.8435
2016-10-12,100.7790
2016-10-11,100.5925
2016-10-10,100.4120
2016-10-07,100.3255
2016-10-06,100.2755
2016-10-05,100.3725
2016-10-04,100.4050
2016-10-03,100.4630
2016-09-30,100.3870
2016-09-29,100.2515
2016-09-28,100.2170
2016-09-27,100.1945
2016-09-26,100.3480
2016-09-23,100.4750
2016-09-22,100.6085
2016-09-21,100.7195
2016-09-20,100.8220
2016-09-19,101.0340
2016-09-16,101.2480
2016-09-15,101.5335
2016-09-14,101.6695
2016-09-13,101.8800
2016-09-12,102.0470
2016-09-09,102.0425
2016-09-08,102.0490
2016-09-07,101.8500
2016-09-06,101.7720
2016-09-02,101.7105
2016-09-01,101.6895
2016-08-31,101.6985
2016-08-30,101.7000
2016-08-29,101.5945
2016-08-26,101.4475
2016-08-25,101.5055
2016-08-24,101.5005
2016-08-23,101.5035
2016-08-22,101.5535
2016-08-19,101.6100
2016-08-18,101.7770
2016-08-17,101.8690
2016-08-16,102.0375
2016-08-15,102.2080
2016-08-12,102.3740
2016-08-11,102.6175
2016-08-10,102.8825
2016-08-09,103.2080
2016-08-08,103.4810
2016-08-05,103.6905
2016-08-04,103.9035
2016-08-03,104.0365
2016-08-02,104.2350
2016-08-01,104.4340
2016-07-29,104.6860
2016-07-28,104.8035
2016-07-27,104.8850
2016-07-26,104.8535
2016-07-25,104.7375
2016-07-22,104.6790
2016-07-21,104.6180
2016-07-20,104.4630
2016-07-19,104.3455
2016-07-18,104.1740
2016-07-15,103.9480
2016-07-14,103.6500
2016-07-13,103.3465
2016-07-12,103.0780
2016-07-11,102.8440
2016-07-08,102.6735
2016-07-07,102.5755
2016-07-06,102.5775
2016-07-05,102.5145
2016-07-01,102.3945
2016-06-30,102.2200
2016-06-29,102.0050
2016-06-28,101.8905
2016-06-27,101.8590
2016-06-24,101.9420
2016-06-23,101.9220
2016-06-22,101.7885
2016-06-21,101.6835
2016-06-20,101.4905
2016-06-17,101.3495
2016-06-16,101.2635
2016-06-15,101.2130
2016-06-14,101.2190
2016-06-13,101.2700
2016-06-10,101.2020
2016-06-09,101.2090
2016-06-08,101.1255
2016-06-07,101.0345
2016-06-06,100.8860
2016-06-03,100.9205
2016-06-02,100.9585
2016-06-01,100.9615
2016-05-31,100.9710
2016-05-27,101.0865
2016-05-26,101.0945
2016-05-25,101.1395
2016-05-24,101.2435
2016-05-23,101.3485
2016-05-20,101.4550
2016-05-19,101.5660
2016-05-18,101.6435
2016-05-17,101.7250
2016-05-16,101.7125
2016-05-13,101.5325
2016-05-12,101.3570
2016-05-11,101.1500
2016-05-10,100.9730
2016-05-09,100.7850
2016-05-06,100.5295
2016-05-05,100.2530
2016-05-04,99.9215
2016-05-03,99.6340
2016-05-02,99.2015
2016-04-29,98.7075
2016-04-28,98.3115
2016-04-27,97.9615
2016-04-26,97.5315
2016-04-25,97.1830
2016-04-22,96.8415
2016-04-21,96.4835
2016-04-20,96.0930
2016-04-19,95.7835
2016-04-18,95.5805
2016-04-15,95.5300
2016-04-14,95.5130
2016-04-13,95.3840
2016-04-12,95.2175
2016-04-11,95.0550
2016-04-08,95.0220
2016-04-07,94.9025
2016-04-06,94.8040
2016-04-05,94.4990
2016-04-04,94.3990
2016-04-01,94.1240
2016-03-31,93.7875
2016-03-30,93.3745
2016-03-29,92.9185
2016-03-28,92.3245
2016-03-24,91.8080
2016-03-23,91.3305
2016-03-22,90.9145
2016-03-21,90.3850
2016-03-18,90.0040
2016-03-17,89.4445
2016-03-16,88.9365
2016-03-15,88.5820
2016-03-14,88.1090
2016-03-11,87.6675
2016-03-10,87.0880
2016-03-09,86.5430
2016-03-08,86.0480
2016-03-07,85.9105
2016-03-04,85.5210
2016-03-03,85.3640
2016-03-02,85.2185
2016-03-01,84.9235
2016-02-29,84.8815
2016-02-26,85.0330
2016-02-25,85.1115
2016-02-24,85.0110
2016-02-23,84.9535
2016-02-22,84.7525
2016-02-19,84.4885
2016-02-18,84.2160
2016-02-17,83.8285
2016-02-16,83.4885
2016-02-12,83.4315
2016-02-11,83.4335
2016-02-10,83.3505
2016-02-09,83.3060
2016-02-08,83.1985
2016-02-05,83.0055
2016-02-04,83.0125
2016-02-03,83.0765
2016-02-02,83.3260
2016-02-01,83.7065
2016-01-29,83.9400
2016-01-28,84.1210
2016-01-27,84.3875
2016-01-26,84.7410
2016-01-25,85.1375
2016-01-22,85.7835
2016-01-21,86.1200
2016-01-20,86.5295
2016-01-19,87.0710
2016-01-15,87.5225
2016-01-14,88.0110
2016-01-13,88.3755
2016-01-12,88.7755
2016-01-11,88.9900
2016-01-08,89.4165
2016-01-07,89.6900
2016-01-06,89.8610
2016-01-05,89.9215
2016-01-04,89.9265
2015-12-31,89.9265
2015-12-30,89.9410
2015-12-29,90.0605
2015-12-28,90.0640
2015-12-24,90.0645
2015-12-23,90.0055
2015-12-22,89.8825
2015-12-21,89.8695
2015-12-18,89.8580
2015-12-17,89.9090
2015-12-16,89.9925
2015-12-15,89.8720
2015-12-14,89.8065
2015-12-11,89.7740
