time,SMA
2017-05-03,123.6835
2017-05-02,123.7510
2017-05-01,123.8005
2017-04-28,123.8610
2017-04-27,123.9205
2017-04-26,123.9795
2017-04-25,124.0870
2017-04-24,124.2055
2017-04-21,124.3350
2017-04-20,124.5420
2017-04-19,124.7615
2017-04-18,125.0555
2017-04-17,125.3680
2017-04-13,125.4850
2017-04-12,125.6585
2017-04-11,125.8365
2017-04-10,125.9780
2017-04-07,126.0950
2017-04-06,126.1595
2017-04-05,126.2045
2017-04-04,126.1695
2017-04-03,126.1270
2017-03-31,126.0780
2017-03-30,126.0400
2017-03-29,125.9885
2017-03-28,125.9355
2017-03-27,125.7630
2017-03-24,125.5930
2017-03-23,125.4555
2017-03-22,125.2455
2017-03-21,124.9085
2017-03-20,124.5290
2017-03-17,124.0685
2017-03-16,123.5695
2017-03-15,123.0065
2017-03-14,122.3765
2017-03-13,121.8180
2017-03-10,121.2460
2017-03-09,120.6395
2017-03-08,120.0120
2017-03-07,119.4810
2017-03-06,118.9595
2017-03-03,118.4560
2017-03-02,117.9450
2017-03-01,117.4250
2017-02-28,116.8945
2017-02-27,116.4405
2017-02-24,115.9895
2017-02-23,115.4450
2017-02-22,115.0000
2017-02-21,114.6120
2017-02-17,114.3245
2017-02-16,114.0890
2017-02-15,113.8950
2017-02-14,113.7700
2017-02-13,113.6955
2017-02-10,113.6315
2017-02-09,113.6005
2017-02-08,113.6330
2017-02-07,113.7710
2017-02-06,113.9110
2017-02-03,114.0560
2017-02-02,114.2170
2017-02-01,114.3210
2017-01-31,114.4515
2017-01-30,114.5495
2017-01-27,114.6675
2017-01-26,114.7535
2017-01-25,114.9570
2017-01-24,115.1150
2017-01-23,115.2990
2017-01-20,115.3690
2017-01-19,115.4445
2017-01-18,115.5355
2017-01-17,115.5945
2017-01-13,115.6455
2017-01-12,115.6650
2017-01-11,115.7285
2017-01-10,115.7600
2017-01-09,115.5650
2017-01-06,115.3005
2017-01-05,115.0405
2017-01-04,114.8005
2017-01-03,114.6150
2016-12-30,114.4210
2016-12-29,114.2295
2016-12-28,114.0200
2016-12-27,113.8890
2016-12-23,113.7500
2016-12-22,113.6585
2016-12-21,113.5400
2016-12-20,113.4115
2016-12-19,113.3785
2016-12-16,113.3455
2016-12-15,113.3800
2016-12-14,113.4035
2016-12-13,113.4700
2016-12-12,113.5055
2016-12-09,113.6610
2016-12-08,114.0250
2016-12-07,114.4910
2016-12-06,114.7885
2016-12-05,115.0185
2016-12-02,115.1770
2016-12-01,115.3305
2016-11-30,115.5045
2016-11-29,115.7065
2016-11-28,115.8820
2016-11-25,115.9920
2016-11-23,116.0705
2016-11-22,116.1450
2016-11-21,116.2060
2016-11-18,116.1365
2016-11-17,116.0405
2016-11-16,115.9555
2016-11-15,115.8670
2016-11-14,115.8215
2016-11-11,115.9160
2016-11-10,115.8705
2016-11-09,115.8065
2016-11-08,115.6895
2016-11-07,115.7190
2016-11-04,115.8760
2016-11-03,116.0825
2016-11-02,116.2685
2016-11-01,116.4845
2016-10-31,116.6585
2016-10-28,116.7995
2016-10-27,116.9395
2016-10-26,117.0180
2016-10-25,117.2595
2016-10-24,117.5225
2016-10-21,117.7310
2016-10-20,117.9995
2016-10-19,118.2290
2016-10-18,118.4450
2016-10-17,118.5720
2016-10-14,118.5305
2016-10-13,118.5650
2016-10-12,118.5835
2016-10-11,118.5780
2016-10-10,118.5765
2016-10-07,118.5445
