time,SMA
2016-11-02,789.2175
2016-11-01,789.6060
2016-10-31,789.2470
2016-10-28,788.6480
2016-10-27,787.7440
2016-10-26,786.7270
2016-10-25,785.8515
2016-10-24,784.6185
2016-10-21,782.6735
2016-10-20,782.0500
2016-10-19,781.5620
2016-10-18,780.2950
2016-10-17,779.1025
2016-10-14,778.3895
2016-10-13,777.9070
2016-10-12,777.5855
2016-10-11,776.4030
2016-10-10,775.2340
2016-10-07,774.3880
2016-10-06,773.6170
2016-10-05,773.5400
2016-10-04,773.7340
2016-10-03,773.9165
2016-09-30,773.8615
2016-09-29,773.4360
2016-09-28,773.0380
2016-09-27,772.4145
2016-09-26,771.8715
2016-09-23,771.6380
2016-09-22,770.7635
2016-09-21,769.8850
2016-09-20,769.6780
2016-09-19,769.7150
2016-09-16,770.2010
2016-09-15,770.6320
2016-09-14,771.0395
2016-09-13,771.7720
2016-09-12,772.9095
2016-09-09,773.6195
2016-09-08,774.8790
2016-09-07,775.3470
2016-09-06,775.5425
2016-09-02,775.6265
2016-09-01,776.1645
2016-08-31,776.3060
2016-08-30,776.6125
2016-08-29,776.7115
2016-08-26,776.7480
2016-08-25,776.7105
2016-08-24,775.5355
2016-08-23,774.1420
2016-08-22,772.4590
2016-08-19,770.8400
2016-08-18,769.2060
2016-08-17,767.2625
2016-08-16,765.3265
2016-08-15,763.3175
2016-08-12,760.8845
2016-08-11,757.7160
2016-08-10,754.5210
2016-08-09,751.1360
2016-08-08,747.9550
2016-08-05,744.6215
2016-08-04,740.7920
2016-08-03,736.9795
2016-08-02,733.2090
2016-08-01,729.3800
2016-07-29,725.6965
2016-07-28,721.8620
2016-07-27,718.7720
2016-07-26,715.6855
2016-07-25,712.1775
2016-07-22,708.9500
2016-07-21,706.9065
2016-07-20,704.8480
2016-07-19,702.5855
2016-07-18,700.4230
2016-07-15,698.3200
2016-07-14,697.8455
2016-07-13,697.7440
2016-07-12,697.8085
2016-07-11,697.6945
2016-07-08,697.9105
2016-07-07,699.0580
2016-07-06,700.7040
2016-07-05,701.6480
2016-07-01,702.7510
2016-06-30,703.9075
2016-06-29,705.8225
2016-06-28,708.3245
2016-06-27,711.1085
2016-06-24,714.3285
2016-06-23,716.7735
2016-06-22,717.9435
2016-06-21,719.0750
2016-06-20,719.4900
2016-06-17,720.2915
2016-06-16,720.7215
2016-06-15,720.5350
2016-06-14,719.9005
2016-06-13,719.8115
2016-06-10,719.4350
2016-06-09,719.1300
2016-06-08,718.4655
2016-06-07,718.2105
2016-06-06,718.0230
2016-06-03,717.7515
2016-06-02,716.7060
2016-06-01,714.9710
2016-05-31,712.8815
2016-05-27,711.0060
2016-05-26,709.0235
2016-05-25,707.3685
2016-05-24,706.3970
2016-05-23,705.7995
2016-05-20,706.7450
2016-05-19,707.1965
2016-05-18,710.1375
2016-05-17,712.4395
2016-05-16,714.8245
2016-05-13,717.3305
2016-05-12,719.7390
2016-05-11,721.7335
2016-05-10,723.5550
2016-05-09,724.5505
2016-05-06,725.7105
2016-05-05,727.1120
2016-05-04,729.0545
2016-05-03,731.5540
2016-05-02,733.8260
2016-04-29,736.1800
2016-04-28,739.0250
2016-04-27,741.7215
2016-04-26,743.9560
2016-04-25,745.7875
2016-04-22,746.3065
2016-04-21,747.1330
2016-04-20,746.0790
2016-04-19,745.4830
2016-04-18,744.8910
2016-04-15,743.4405
2016-04-14,742.3795
2016-04-13,741.5240
2016-04-12,740.3545
2016-04-11,739.7245
2016-04-08,739.2605
2016-04-07,737.9440
2016-04-06,736.1920
2016-04-05,733.6060
2016-04-04,731.4740
2016-04-01,729.7540
2016-03-31,727.8795
2016-03-30,726.5745
2016-03-29,724.9885
2016-03-28,722.6385
2016-03-24,721.2155
2016-03-23,719.7380
2016-03-22,717.8130
2016-03-21,715.5680
2016-03-18,713.7865
2016-03-17,711.9520
2016-03-16,709.9305
2016-03-15,708.5460
2016-03-14,706.6795
2016-03-11,704.2750
2016-03-10,702.0895
2016-03-09,700.6545
2016-03-08,699.2980
2016-03-07,698.7365
2016-03-04,698.1570
2016-03-03,698.0130
2016-03-02,698.7395
2016-03-01,701.0295
2016-02-29,702.6890
2016-02-26,704.9480
2016-02-25,706.2425
2016-02-24,705.9545
2016-02-23,706.6285
2016-02-22,707.4195
2016-02-19,708.3590
2016-02-18,708.6430
2016-02-17,708.6980
2016-02-16,708.3675
2016-02-12,708.5400
2016-02-11,710.1560
2016-02-10,711.0285
2016-02-09,713.1260
2016-02-08,715.0220
2016-02-05,716.6085
2016-02-04,718.7495
2016-02-03,720.5300
2016-02-02,721.3115
2016-02-01,720.1710
2016-01-29,720.5150
2016-01-28,721.9175
2016-01-27,724.1995
2016-01-26,727.3255
2016-01-25,729.0935
2016-01-22,731.0255
2016-01-21,732.2630
2016-01-20,734.3220
2016-01-19,736.3650
2016-01-15,738.7470
2016-01-14,741.9290
2016-01-13,743.3630
2016-01-12,745.7235
2016-01-11,746.3635
2016-01-08,748.0350
2016-01-07,749.8920
2016-01-06,751.6910
2016-01-05,752.6725
2016-01-04,753.8840
2015-12-31,754.4190
2015-12-30,754.5940
2015-12-29,754.3960
2015-12-28,752.6960
2015-12-24,752.0835
2015-12-23,752.0710
2015-12-22,751.9695
2015-12-21,752.2685
2015-12-18,752.7100
2015-12-17,752.6650
2015-12-16,752.1935
2015-12-15,750.5540
2015-12-14,749.8320
2015-12-11,748.2935
2015-12-10,747.9115
2015-12-09,747.2085
2015-12-08,746.0440
2015-12-07,744.1700
